season,year,month,hour,holiday,weekday,workingday,weather,temp,feel_temp,humidity,windspeed,count
spring,0,1,19,False,4,True,clear,6.5600000000000005,7.575,0.47,16.997899999999998,0.10133060388945753
spring,0,1,20,False,4,True,clear,6.5600000000000005,7.575,0.47,15.0013,0.06550665301944729
spring,0,1,21,False,4,True,clear,5.74,6.0600000000000005,0.46,19.9995,0.04094165813715456
spring,0,1,22,False,4,True,clear,5.74,6.0600000000000005,0.46,22.0028,0.030706243602865915
spring,0,1,23,False,4,True,clear,4.92,6.819999999999999,0.5,12.998,0.015353121801432957
spring,0,1,0,False,5,True,clear,4.92,6.819999999999999,0.5,12.998,0.014329580348004094
spring,0,1,1,False,5,True,clear,4.1000000000000005,6.0600000000000005,0.54,11.0014,0.00511770726714432
spring,0,1,2,False,5,True,clear,4.1000000000000005,6.0600000000000005,0.54,8.9981,0.0010235414534288639
spring,0,1,3,False,5,True,clear,4.1000000000000005,6.819999999999999,0.54,7.0015,0.0010235414534288639
spring,0,1,5,False,5,True,clear,4.1000000000000005,6.819999999999999,0.54,6.0032,0.008188331627430911
spring,0,1,6,False,5,True,clear,4.1000000000000005,9.09,0.54,0.0,0.017400204708290685
spring,0,1,7,False,5,True,clear,4.1000000000000005,6.0600000000000005,0.74,11.0014,0.07164790174002048
spring,0,1,8,False,5,True,clear,4.92,8.334999999999999,0.68,0.0,0.1617195496417605
spring,0,1,9,False,5,True,clear,5.74,7.575,0.69,8.9981,0.11975435005117707
spring,0,1,10,False,5,True,clear,7.38,9.09,0.55,12.998,0.04503582395087001
spring,0,1,11,False,5,True,clear,7.38,8.334999999999999,0.51,19.0012,0.05424769703172978
spring,0,1,12,False,5,True,clear,8.200000000000001,9.85,0.44,16.997899999999998,0.062436028659160696
spring,0,1,13,False,5,True,clear,9.02,9.85,0.37,26.0027,0.07881269191402251
spring,0,1,14,False,5,True,clear,9.02,10.605,0.41,19.0012,0.06550665301944729
spring,0,1,15,False,5,True,clear,9.84,12.12,0.38,11.0014,0.06960081883316274
spring,0,1,16,False,5,True,clear,9.02,12.12,0.41,7.0015,0.09211873080859775
spring,0,1,17,False,5,True,clear,9.02,11.365,0.41,11.0014,0.16274309109518936
spring,0,1,18,False,5,True,clear,8.200000000000001,12.88,0.47,0.0,0.14227226202661208
spring,0,1,19,False,5,True,clear,6.5600000000000005,9.85,0.59,6.0032,0.09416581371545547
spring,0,1,20,False,5,True,clear,7.38,12.12,0.59,0.0,0.06960081883316274
spring,0,1,21,False,5,True,clear,6.5600000000000005,11.365,0.69,0.0,0.05322415557830092
spring,0,1,22,False,5,True,misty,6.5600000000000005,11.365,0.69,0.0,0.0368474923234391
spring,0,1,23,False,5,True,misty,7.38,12.12,0.55,0.0,0.027635619242579325
spring,0,1,0,False,6,False,clear,7.38,12.12,0.55,0.0,0.028659160696008188
spring,0,1,1,False,6,False,misty,6.5600000000000005,9.85,0.59,6.0032,0.02047082906857728
spring,0,1,2,False,6,False,misty,6.5600000000000005,9.85,0.59,6.0032,0.012282497441146366
spring,0,1,3,False,6,False,misty,6.5600000000000005,11.365,0.59,0.0,0.008188331627430911
spring,0,1,4,False,6,False,misty,6.5600000000000005,11.365,0.59,0.0,0.00511770726714432
spring,0,1,5,False,6,False,clear,6.5600000000000005,11.365,0.59,0.0,0.0010235414534288639
spring,0,1,6,False,6,False,clear,5.74,8.334999999999999,0.63,7.0015,0.0030706243602865915
spring,0,1,7,False,6,False,clear,5.74,10.605,0.63,0.0,0.01023541453428864
spring,0,1,8,False,6,False,clear,5.74,7.575,0.63,8.9981,0.02354145342886387
spring,0,1,9,False,6,False,clear,6.5600000000000005,9.09,0.64,8.9981,0.033776867963152504
spring,0,1,10,False,6,False,clear,7.38,9.85,0.59,11.0014,0.06038894575230297
spring,0,1,11,False,6,False,clear,8.200000000000001,9.85,0.55,15.0013,0.0736949846468782
spring,0,1,12,False,6,False,clear,9.84,11.365,0.48,15.0013,0.09109518935516889
spring,0,1,13,False,6,False,clear,11.48,12.88,0.38,19.9995,0.10337768679631525
spring,0,1,14,False,6,False,clear,12.3,14.395,0.39,19.0012,0.12077789150460594
spring,0,1,15,False,6,False,misty,13.12,15.909999999999998,0.36,12.998,0.13203684749232344
spring,0,1,16,False,6,False,misty,13.94,16.665,0.34,12.998,0.13101330603889458
spring,0,1,17,False,6,False,misty,13.12,15.15,0.36,19.0012,0.0849539406345957
spring,0,1,18,False,6,False,misty,12.3,14.395,0.45,16.997899999999998,0.08597748208802457
spring,0,1,19,False,6,False,misty,13.12,15.15,0.39,16.997899999999998,0.07574206755373593
spring,0,1,20,False,6,False,misty,13.12,15.15,0.39,16.997899999999998,0.04196519959058342
spring,0,1,21,False,6,False,misty,13.12,15.15,0.39,15.0013,0.05834186284544524
spring,0,1,22,False,6,False,misty,12.3,15.909999999999998,0.42,7.0015,0.02661207778915046
spring,0,1,23,False,6,False,clear,12.3,14.395,0.45,19.0012,0.04503582395087001
spring,0,1,0,False,0,False,clear,10.66,15.15,0.56,0.0,0.03991811668372569
spring,0,1,1,False,0,False,clear,10.66,13.635,0.56,8.9981,0.02354145342886387
spring,0,1,2,False,0,False,clear,10.66,14.395,0.56,6.0032,0.016376663254861822
spring,0,1,3,False,0,False,clear,9.02,13.635,0.69,0.0,0.015353121801432957
spring,0,1,4,False,0,False,clear,10.66,12.88,0.56,11.0014,0.0010235414534288639
spring,0,1,5,False,0,False,misty,10.66,12.88,0.56,11.0014,0.0020470829068577278
spring,0,1,6,False,0,False,misty,10.66,12.88,0.56,11.0014,0.0010235414534288639
spring,0,1,7,False,0,False,misty,9.84,10.605,0.56,19.9995,0.0030706243602865915
spring,0,1,8,False,0,False,clear,9.02,10.605,0.55,19.0012,0.01842374616171955
spring,0,1,9,False,0,False,clear,9.02,10.605,0.51,16.997899999999998,0.032753326509723645
spring,0,1,10,False,0,False,clear,9.02,10.605,0.51,19.0012,0.08085977482088025
spring,0,1,11,False,0,False,clear,9.84,11.365,0.44,16.997899999999998,0.09518935516888434
spring,0,1,12,False,0,False,clear,9.84,10.605,0.41,19.0012,0.10644831115660185
spring,0,1,13,False,0,False,clear,10.66,11.365,0.35,19.9995,0.12077789150460594
spring,0,1,14,False,0,False,clear,11.48,13.635,0.36,16.997899999999998,0.0931422722620266
spring,0,1,15,False,0,False,clear,10.66,12.12,0.38,16.997899999999998,0.11566018423746162
spring,0,1,16,False,0,False,clear,9.84,11.365,0.38,15.0013,0.10133060388945753
spring,0,1,17,False,0,False,clear,9.02,10.605,0.37,16.997899999999998,0.10747185261003071
spring,0,1,18,False,0,False,clear,8.200000000000001,10.605,0.4,11.0014,0.06857727737973388
spring,0,1,19,False,0,False,clear,7.38,9.85,0.47,8.9981,0.062436028659160696
spring,0,1,20,False,0,False,clear,7.38,9.85,0.47,11.0014,0.05834186284544524
spring,0,1,21,False,0,False,clear,7.38,9.85,0.51,11.0014,0.028659160696008188
spring,0,1,22,False,0,False,misty,8.200000000000001,10.605,0.49,8.9981,0.021494370522006142
spring,0,1,23,False,0,False,misty,8.200000000000001,11.365,0.4,7.0015,0.01842374616171955
spring,0,1,0,True,1,False,misty,8.200000000000001,9.85,0.47,15.0013,0.017400204708290685
spring,0,1,1,True,1,False,misty,8.200000000000001,9.85,0.44,12.998,0.016376663254861822
spring,0,1,2,True,1,False,misty,7.38,8.334999999999999,0.43,16.997899999999998,0.008188331627430911
spring,0,1,3,True,1,False,misty,7.38,9.09,0.43,12.998,0.0020470829068577278
spring,0,1,4,True,1,False,misty,7.38,9.85,0.43,8.9981,0.0030706243602865915
spring,0,1,5,True,1,False,misty,7.38,9.85,0.43,11.0014,0.0010235414534288639
spring,0,1,6,True,1,False,misty,7.38,9.09,0.43,12.998,0.00511770726714432
spring,0,1,7,True,1,False,misty,6.5600000000000005,9.09,0.5,8.9981,0.01330603889457523
spring,0,1,8,True,1,False,misty,6.5600000000000005,7.575,0.47,15.0013,0.033776867963152504
spring,0,1,9,True,1,False,misty,6.5600000000000005,7.575,0.47,15.0013,0.048106448311156604
spring,0,1,10,True,1,False,misty,6.5600000000000005,7.575,0.5,16.997899999999998,0.05834186284544524
spring,0,1,11,True,1,False,misty,6.5600000000000005,7.575,0.55,12.998,0.06550665301944729
spring,0,1,12,True,1,False,misty,7.38,9.85,0.47,8.9981,0.08188331627430911
spring,0,1,13,True,1,False,misty,7.38,9.85,0.47,8.9981,0.09518935516888434
spring,0,1,14,True,1,False,misty,7.38,10.605,0.43,7.0015,0.08802456499488229
spring,0,1,15,True,1,False,misty,8.200000000000001,10.605,0.47,11.0014,0.09518935516888434
spring,0,1,16,True,1,False,misty,8.200000000000001,10.605,0.47,11.0014,0.08393039918116683
spring,0,1,17,True,1,False,clear,8.200000000000001,9.85,0.51,12.998,0.07267144319344933
spring,0,1,18,True,1,False,misty,7.38,8.334999999999999,0.55,16.997899999999998,0.09416581371545547
spring,0,1,19,True,1,False,rain,7.38,9.09,0.59,12.998,0.06141248720573183
spring,0,1,20,True,1,False,rain,6.5600000000000005,7.575,0.8,12.998,0.033776867963152504
spring,0,1,21,True,1,False,rain,6.5600000000000005,7.575,0.8,12.998,0.027635619242579325
spring,0,1,22,True,1,False,rain,5.74,6.0600000000000005,0.93,16.997899999999998,0.01330603889457523
spring,0,1,23,True,1,False,rain,6.5600000000000005,6.819999999999999,0.86,19.0012,0.0040941658137154556
spring,0,1,12,False,2,True,misty,8.200000000000001,9.09,0.86,22.0028,0.0030706243602865915
spring,0,1,13,False,2,True,misty,8.200000000000001,9.85,0.86,15.0013,0.022517911975435005
spring,0,1,14,False,2,True,misty,9.02,11.365,0.8,11.0014,0.028659160696008188
spring,0,1,15,False,2,True,misty,9.02,11.365,0.87,11.0014,0.03582395087001024
spring,0,1,16,False,2,True,misty,9.02,11.365,0.87,12.998,0.062436028659160696
spring,0,1,17,False,2,True,misty,9.02,11.365,0.82,12.998,0.12794268167860798
spring,0,1,18,False,2,True,misty,9.02,11.365,0.8,11.0014,0.13613101330603888
spring,0,1,19,False,2,True,misty,9.02,11.365,0.8,8.9981,0.10133060388945753
spring,0,1,20,False,2,True,misty,9.02,13.635,0.87,0.0,0.0849539406345957
spring,0,1,21,False,2,True,misty,9.02,12.12,0.93,7.0015,0.04196519959058342
spring,0,1,22,False,2,True,misty,9.02,12.88,0.93,6.0032,0.033776867963152504
spring,0,1,23,False,2,True,misty,9.02,13.635,0.93,0.0,0.02047082906857728
spring,0,1,0,False,3,True,misty,9.02,13.635,0.93,0.0,0.0030706243602865915
spring,0,1,1,False,3,True,rain,9.02,11.365,0.93,8.9981,0.007164790174002047
spring,0,1,2,False,3,True,rain,9.02,11.365,0.93,8.9981,0.0030706243602865915
spring,0,1,4,False,3,True,rain,9.02,11.365,0.93,8.9981,0.0020470829068577278
spring,0,1,5,False,3,True,misty,9.02,12.88,0.93,6.0032,0.007164790174002047
spring,0,1,6,False,3,True,misty,9.02,12.88,0.93,6.0032,0.032753326509723645
spring,0,1,7,False,3,True,misty,9.84,12.88,0.92,7.0015,0.09211873080859775
spring,0,1,8,False,3,True,misty,9.84,12.88,0.93,7.0015,0.2016376663254862
spring,0,1,9,False,3,True,misty,9.84,12.88,0.93,7.0015,0.11156601842374617
spring,0,1,10,False,3,True,misty,10.66,13.635,0.93,8.9981,0.048106448311156604
spring,0,1,11,False,3,True,misty,11.48,15.15,0.87,6.0032,0.05322415557830092
spring,0,1,12,False,3,True,misty,12.3,15.909999999999998,0.81,6.0032,0.07164790174002048
spring,0,1,13,False,3,True,clear,16.400000000000002,20.455,0.62,19.0012,0.07983623336745138
spring,0,1,14,False,3,True,clear,16.400000000000002,20.455,0.58,16.997899999999998,0.0767656090071648
spring,0,1,15,False,3,True,clear,16.400000000000002,20.455,0.54,19.0012,0.08393039918116683
spring,0,1,16,False,3,True,clear,15.58,19.695,0.58,26.0027,0.10644831115660185
spring,0,1,17,False,3,True,clear,14.76,16.665,0.57,22.0028,0.2016376663254862
spring,0,1,18,False,3,True,clear,13.94,15.909999999999998,0.61,19.0012,0.1647901740020471
spring,0,1,19,False,3,True,clear,13.12,14.395,0.57,27.9993,0.11463664278403275
spring,0,1,20,False,3,True,clear,13.12,15.15,0.49,19.9995,0.07778915046059365
spring,0,1,21,False,3,True,clear,13.12,14.395,0.49,27.9993,0.06038894575230297
spring,0,1,22,False,3,True,clear,12.3,15.15,0.52,11.0014,0.06038894575230297
spring,0,1,23,False,3,True,clear,12.3,13.635,0.52,31.0009,0.028659160696008188
spring,0,1,0,False,4,True,clear,10.66,11.365,0.56,26.0027,0.01330603889457523
spring,0,1,1,False,4,True,clear,10.66,13.635,0.56,0.0,0.00511770726714432
spring,0,1,2,False,4,True,clear,10.66,13.635,0.56,0.0,0.0020470829068577278
spring,0,1,3,False,4,True,clear,10.66,12.88,0.56,11.0014,0.0010235414534288639
spring,0,1,4,False,4,True,clear,10.66,12.88,0.56,11.0014,0.0010235414534288639
spring,0,1,5,False,4,True,clear,9.84,11.365,0.6,15.0013,0.006141248720573183
spring,0,1,6,False,4,True,clear,9.02,10.605,0.6,15.0013,0.03582395087001024
spring,0,1,7,False,4,True,clear,9.02,10.605,0.55,15.0013,0.10337768679631525
spring,0,1,8,False,4,True,clear,9.02,10.605,0.55,19.0012,0.2548618219037871
spring,0,1,9,False,4,True,misty,9.84,11.365,0.52,15.0013,0.14636642784032752
spring,0,1,10,False,4,True,clear,10.66,11.365,0.48,19.9995,0.05834186284544524
spring,0,1,11,False,4,True,misty,11.48,13.635,0.45,11.0014,0.06960081883316274
spring,0,1,12,False,4,True,misty,12.3,16.665,0.42,0.0,0.08597748208802457
spring,0,1,13,False,4,True,misty,11.48,14.395,0.45,7.0015,0.10030706243602866
spring,0,1,14,False,4,True,misty,12.3,15.15,0.45,8.9981,0.08290685772773797
spring,0,1,15,False,4,True,misty,13.12,15.909999999999998,0.45,12.998,0.07164790174002048
spring,0,1,16,False,4,True,misty,12.3,15.15,0.49,8.9981,0.0931422722620266
spring,0,1,17,False,4,True,misty,12.3,15.909999999999998,0.49,7.0015,0.22006141248720573
spring,0,1,18,False,4,True,misty,10.66,12.88,0.56,12.998,0.18935516888433981
spring,0,1,19,False,4,True,clear,10.66,11.365,0.56,22.0028,0.1555783009211873
spring,0,1,20,False,4,True,misty,10.66,12.12,0.6,19.0012,0.12896622313203684
spring,0,1,21,False,4,True,misty,9.84,11.365,0.6,16.997899999999998,0.05834186284544524
spring,0,1,22,False,4,True,misty,9.84,10.605,0.65,19.0012,0.057318321392016376
spring,0,1,23,False,4,True,misty,9.84,10.605,0.65,22.0028,0.03172978505629478
spring,0,1,0,False,5,True,misty,9.84,11.365,0.7,16.997899999999998,0.021494370522006142
spring,0,1,1,False,5,True,misty,9.84,11.365,0.7,16.997899999999998,0.006141248720573183
spring,0,1,2,False,5,True,rain,9.84,12.12,0.75,11.0014,0.0020470829068577278
spring,0,1,3,False,5,True,rain,9.02,10.605,0.8,19.9995,0.0010235414534288639
spring,0,1,4,False,5,True,misty,9.02,12.88,0.87,6.0032,0.0010235414534288639
spring,0,1,5,False,5,True,clear,9.84,9.85,0.6,27.9993,0.00511770726714432
spring,0,1,6,False,5,True,clear,9.02,10.605,0.55,16.997899999999998,0.027635619242579325
spring,0,1,7,False,5,True,clear,8.200000000000001,9.09,0.51,19.0012,0.06960081883316274
spring,0,1,8,False,5,True,clear,8.200000000000001,9.09,0.47,22.0028,0.22210849539406347
spring,0,1,9,False,5,True,clear,8.200000000000001,9.09,0.51,23.9994,0.1699078812691914
spring,0,1,10,False,5,True,clear,8.200000000000001,8.334999999999999,0.47,31.0009,0.06448311156601842
spring,0,1,11,False,5,True,clear,9.02,9.09,0.41,31.0009,0.06038894575230297
spring,0,1,12,False,5,True,clear,9.02,9.09,0.27,39.0007,0.07983623336745138
spring,0,1,13,False,5,True,clear,8.200000000000001,7.575,0.21,39.0007,0.07471852610030706
spring,0,1,14,False,5,True,clear,8.200000000000001,7.575,0.25,35.0008,0.06345957011258956
spring,0,1,15,False,5,True,clear,6.5600000000000005,6.0600000000000005,0.26,30.0026,0.06653019447287616
spring,0,1,16,False,5,True,clear,6.5600000000000005,6.819999999999999,0.26,23.9994,0.0992835209825998
spring,0,1,17,False,5,True,clear,5.74,6.0600000000000005,0.28,23.9994,0.1647901740020471
spring,0,1,18,False,5,True,clear,4.92,6.0600000000000005,0.3,16.997899999999998,0.12282497441146366
spring,0,1,19,False,5,True,clear,4.92,5.305,0.3,22.0028,0.09825997952917093
spring,0,1,20,False,5,True,clear,4.1000000000000005,3.790000000000001,0.33,27.9993,0.05424769703172978
spring,0,1,21,False,5,True,clear,3.28,3.790000000000001,0.38,19.0012,0.04196519959058342
spring,0,1,22,False,5,True,clear,2.46,1.515,0.41,26.0027,0.03480040941658137
spring,0,1,23,False,5,True,clear,2.46,2.275,0.38,22.0028,0.027635619242579325
spring,0,1,0,False,6,False,clear,1.64,1.515,0.45,16.997899999999998,0.01330603889457523
spring,0,1,1,False,6,False,misty,1.64,0.0,0.41,26.0027,0.012282497441146366
spring,0,1,2,False,6,False,misty,1.64,1.515,0.41,16.997899999999998,0.011258955987717503
spring,0,1,3,False,6,False,misty,1.64,1.515,0.41,19.0012,0.007164790174002047
spring,0,1,4,False,6,False,misty,0.8200000000000001,0.76,0.48,19.9995,0.0030706243602865915
spring,0,1,6,False,6,False,misty,0.8200000000000001,1.515,0.44,15.0013,0.0020470829068577278
spring,0,1,7,False,6,False,clear,0.8200000000000001,0.76,0.44,19.0012,0.008188331627430911
spring,0,1,8,False,6,False,clear,0.8200000000000001,0.0,0.44,22.0028,0.027635619242579325
spring,0,1,9,False,6,False,clear,1.64,1.515,0.41,16.997899999999998,0.04094165813715456
spring,0,1,10,False,6,False,misty,1.64,3.03,0.41,11.0014,0.05424769703172978
spring,0,1,11,False,6,False,misty,2.46,3.790000000000001,0.38,8.9981,0.06448311156601842
spring,0,1,12,False,6,False,misty,2.46,5.305,0.38,7.0015,0.07164790174002048
spring,0,1,13,False,6,False,clear,3.28,8.334999999999999,0.35,0.0,0.08597748208802457
spring,0,1,14,False,6,False,clear,4.1000000000000005,6.819999999999999,0.33,7.0015,0.0767656090071648
spring,0,1,15,False,6,False,clear,4.92,7.575,0.28,0.0,0.10542476970317298
spring,0,1,16,False,6,False,clear,4.92,6.819999999999999,0.28,12.998,0.0849539406345957
spring,0,1,17,False,6,False,clear,4.92,9.85,0.28,0.0,0.06857727737973388
spring,0,1,18,False,6,False,clear,3.28,4.545,0.35,12.998,0.05527123848515865
spring,0,1,19,False,6,False,clear,3.28,5.305,0.35,8.9981,0.06038894575230297
spring,0,1,20,False,6,False,clear,2.46,3.790000000000001,0.45,11.0014,0.04605936540429888
spring,0,1,21,False,6,False,clear,2.46,5.305,0.41,6.0032,0.03991811668372569
spring,0,1,22,False,6,False,clear,2.46,7.575,0.49,0.0,0.030706243602865915
spring,0,1,23,False,6,False,clear,1.64,3.790000000000001,0.57,7.0015,0.033776867963152504
spring,0,1,0,False,0,False,clear,1.64,3.790000000000001,0.57,7.0015,0.022517911975435005
spring,0,1,1,False,0,False,clear,1.64,3.790000000000001,0.57,7.0015,0.01330603889457523
spring,0,1,2,False,0,False,clear,0.8200000000000001,3.03,0.62,8.9981,0.01842374616171955
spring,0,1,3,False,0,False,clear,0.8200000000000001,3.03,0.62,8.9981,0.00511770726714432
spring,0,1,5,False,0,False,misty,1.64,3.790000000000001,0.57,7.0015,0.0030706243602865915
spring,0,1,6,False,0,False,misty,1.64,3.790000000000001,0.57,7.0015,0.0010235414534288639
spring,0,1,7,False,0,False,clear,3.28,5.305,0.58,11.0014,0.0020470829068577278
spring,0,1,8,False,0,False,clear,2.46,3.790000000000001,0.62,11.0014,0.019447287615148412
spring,0,1,9,False,0,False,clear,4.1000000000000005,3.790000000000001,0.54,23.9994,0.028659160696008188
spring,0,1,10,False,0,False,clear,5.74,5.305,0.46,26.0027,0.0593654042988741
spring,0,1,11,False,0,False,clear,5.74,6.819999999999999,0.43,15.0013,0.10133060388945753
spring,0,1,12,False,0,False,clear,6.5600000000000005,6.0600000000000005,0.37,31.0009,0.1187308085977482
spring,0,1,13,False,0,False,clear,5.74,5.305,0.33,26.0027,0.08904810644831115
spring,0,1,14,False,0,False,clear,6.5600000000000005,6.819999999999999,0.28,23.9994,0.11258955987717502
spring,0,1,15,False,0,False,clear,6.5600000000000005,6.819999999999999,0.28,23.9994,0.07881269191402251
spring,0,1,16,False,0,False,clear,6.5600000000000005,6.819999999999999,0.26,22.0028,0.06653019447287616
spring,0,1,17,False,0,False,clear,5.74,5.305,0.26,26.0027,0.05629477993858751
spring,0,1,18,False,0,False,clear,4.92,6.0600000000000005,0.3,16.997899999999998,0.05015353121801433
spring,0,1,19,False,0,False,clear,4.92,6.0600000000000005,0.3,19.0012,0.0511770726714432
spring,0,1,20,False,0,False,clear,4.1000000000000005,5.305,0.36,16.997899999999998,0.03582395087001024
spring,0,1,21,False,0,False,clear,4.1000000000000005,5.305,0.36,12.998,0.0255885363357216
spring,0,1,22,False,0,False,clear,3.28,4.545,0.38,12.998,0.028659160696008188
spring,0,1,23,False,0,False,clear,2.46,3.03,0.41,15.0013,0.021494370522006142
spring,0,1,0,False,1,True,clear,2.46,3.03,0.41,12.998,0.007164790174002047
spring,0,1,1,False,1,True,clear,1.64,2.275,0.45,12.998,0.0010235414534288639
spring,0,1,3,False,1,True,clear,1.64,1.515,0.45,16.997899999999998,0.0010235414534288639
